,Unnamed: 0,query_file,query_type,target_embedding_type,smallest_k_matched
1610,1610,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,text_0_2_4_llm_fs_single,57
1611,1611,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,image,789
1612,1612,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_bupu_query2.txt,alt,spec,70
1613,1613,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,text,4
1614,1614,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,text_0_2_4,4
1615,1615,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,text_0_2_4_llm_fs_single,4
1616,1616,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,image,54
1617,1617,band_connection_p_0_sw_1_2_s_1_0_cc_1_query.txt,alt,spec,2934
1618,1618,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text,1
1619,1619,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text_0_2_4,6
1620,1620,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1621,1621,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,image,286
1622,1622,circular-heat_p_0_sw_1_2_s_1_0_oc_query.txt,alt,spec,2
1623,1623,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,text,1
1624,1624,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,text_0_2_4,1
1625,1625,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,text_0_2_4_llm_fs_single,1
1626,1626,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,image,1
1627,1627,POINT_sw_1_2_s_0_7_cc_3_query.txt,alt,spec,29
1628,1628,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,text,10
1629,1629,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4,1
1630,1630,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4_llm_fs_single,101
1631,1631,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,image,82
1632,1632,single-cell-epi-corces_p_1_sw_1_0_s_1_0_query2.txt,alt,spec,866
1633,1633,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,text,55
1634,1634,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,text_0_2_4,63
1635,1635,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,1
1636,1636,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,image,66
1637,1637,EX_SPEC_CIRCULAR_OVERVIEW_LINEAR_DETAIL_sw_0_7_s_1_0_cc_0_query1.txt,alt,spec,593
1638,1638,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,text,55
1639,1639,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,text_0_2_4,73
1640,1640,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,text_0_2_4_llm_fs_single,65
1641,1641,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,image,1
1642,1642,EX_SPEC_RESPONSIVE_COMPARATIVE_VIEWS_sw_0_7_s_0_7_oc_query1.txt,alt,spec,1207
1643,1643,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,text,3
1644,1644,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,text_0_2_4,3
1645,1645,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
1646,1646,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,image,19
1647,1647,gray_heatmap_sw_1_0_s_1_0_oc_sw_0_7_s_1_2_cc_0_query.txt,alt,spec,189
1648,1648,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt,text,29
1649,1649,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4,22
1650,1650,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,14
1651,1651,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt,image,32
1652,1652,EX_SPEC_ALIGNMENT_CHART_sw_1_0_s_1_0_oc_query1.txt,alt,spec,2656
1653,1653,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt,text,1
1654,1654,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4,1
1655,1655,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,7
1656,1656,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt,image,25
1657,1657,GFF_DEMO_sw_1_0_s_1_0_oc_query.txt,alt,spec,357
1658,1658,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt,text,507
1659,1659,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt,text_0_2_4,487
1660,1660,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,337
1661,1661,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt,image,361
1662,1662,BRUSH_sw_1_2_s_1_0_oc_query2.txt,alt,spec,239
1663,1663,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt,text,28
1664,1664,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt,text_0_2_4,15
1665,1665,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,72
1666,1666,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt,image,300
1667,1667,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_0_7_s_1_0_oc_query.txt,alt,spec,2926
1668,1668,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt,text,145
1669,1669,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt,text_0_2_4,145
1670,1670,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,81
1671,1671,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt,image,862
1672,1672,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query1.txt,alt,spec,2128
1673,1673,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt,text,2
1674,1674,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt,text_0_2_4,1
1675,1675,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt,text_0_2_4_llm_fs_single,5
1676,1676,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt,image,658
1677,1677,multi_view_circular_ideograms_m_3_sw_1_0_s_1_0_oc_oc_query.txt,alt,spec,1686
1678,1678,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt,text,9
1679,1679,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt,text_0_2_4,21
1680,1680,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
1681,1681,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt,image,379
1682,1682,multi_layer_circular_m_3_s_0_5_cc_0_query.txt,alt,spec,550
1683,1683,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt,text,1
1684,1684,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4,1
1685,1685,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,103
1686,1686,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt,image,68
1687,1687,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query1.txt,alt,spec,1897
1688,1688,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt,text,131
1689,1689,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt,text_0_2_4,53
1690,1690,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt,text_0_2_4_llm_fs_single,4
1691,1691,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt,image,279
1692,1692,gene_annotation_p_4_sw_1_0_s_1_0_query1.txt,alt,spec,1801
1693,1693,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt,text,1
1694,1694,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt,text_0_2_4,1
1695,1695,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt,text_0_2_4_llm_fs_single,1
1696,1696,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt,image,5
1697,1697,BAR_sw_0_7_s_1_0_cc_2_query.txt,alt,spec,209
1698,1698,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt,text,101
1699,1699,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4,1
1700,1700,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4_llm_fs_single,7
1701,1701,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt,image,282
1702,1702,EX_SPEC_GIVE_sw_1_0_s_1_0_query2.txt,alt,spec,278
1703,1703,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text,6
1704,1704,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,2
1705,1705,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,9
1706,1706,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt,image,206
1707,1707,stratified-area_p_0_sw_1_2_s_1_2_oc_query.txt,alt,spec,545
1708,1708,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query1.txt,alt,text,145
1709,1709,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4,248
1710,1710,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,286
1711,1711,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query1.txt,alt,image,16
1712,1712,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query1.txt,alt,spec,56
1713,1713,circular-point-second_p_0_sw_0_7_s_1_2_cc_0_query.txt,alt,text,2
1714,1714,circular-point-second_p_0_sw_0_7_s_1_2_cc_0_query.txt,alt,text_0_2_4,2
1715,1715,circular-point-second_p_0_sw_0_7_s_1_2_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,4
1716,1716,circular-point-second_p_0_sw_0_7_s_1_2_cc_0_query.txt,alt,image,2
1717,1717,circular-point-second_p_0_sw_0_7_s_1_2_cc_0_query.txt,alt,spec,551
1718,1718,stratified-line_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text,1
1719,1719,stratified-line_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,1
1720,1720,stratified-line_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,2
1721,1721,stratified-line_p_0_sw_1_2_s_1_2_oc_query.txt,alt,image,595
1722,1722,stratified-line_p_0_sw_1_2_s_1_2_oc_query.txt,alt,spec,411
1723,1723,gene_annotation_single_1_s_1_0_oc_query.txt,alt,text,3
1724,1724,gene_annotation_single_1_s_1_0_oc_query.txt,alt,text_0_2_4,1
1725,1725,gene_annotation_single_1_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,28
1726,1726,gene_annotation_single_1_s_1_0_oc_query.txt,alt,image,305
1727,1727,gene_annotation_single_1_s_1_0_oc_query.txt,alt,spec,1779
1728,1728,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt,text,26
1729,1729,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,26
1730,1730,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,13
1731,1731,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt,image,15
1732,1732,gray_heatmap_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt,spec,2255
1733,1733,AREA_sw_1_2_s_0_7_cc_2_query.txt,alt,text,1
1734,1734,AREA_sw_1_2_s_0_7_cc_2_query.txt,alt,text_0_2_4,1
1735,1735,AREA_sw_1_2_s_0_7_cc_2_query.txt,alt,text_0_2_4_llm_fs_single,1
1736,1736,AREA_sw_1_2_s_0_7_cc_2_query.txt,alt,image,1
1737,1737,AREA_sw_1_2_s_0_7_cc_2_query.txt,alt,spec,7
1738,1738,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.txt,alt,text,581
1739,1739,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.txt,alt,text_0_2_4,587
1740,1740,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.txt,alt,text_0_2_4_llm_fs_single,304
1741,1741,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.txt,alt,image,1470
1742,1742,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query1.txt,alt,spec,998
1743,1743,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.txt,alt,text,109
1744,1744,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.txt,alt,text_0_2_4,1
1745,1745,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.txt,alt,text_0_2_4_llm_fs_single,81
1746,1746,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.txt,alt,image,346
1747,1747,multi_layer_circular_m_0_sw_1_0_s_0_7_oc_query.txt,alt,spec,67
1748,1748,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.txt,alt,text,1
1749,1749,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4,1
1750,1750,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1751,1751,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.txt,alt,image,38
1752,1752,EX_SPEC_CIRCOS_BETWEEN_LINK_sw_1_0_s_1_0_oc_query.txt,alt,spec,1
1753,1753,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query1.txt,alt,text,214
1754,1754,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4,187
1755,1755,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,203
1756,1756,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query1.txt,alt,image,12
1757,1757,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query1.txt,alt,spec,1538
1758,1758,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query2.txt,alt,text,289
1759,1759,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query2.txt,alt,text_0_2_4,335
1760,1760,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query2.txt,alt,text_0_2_4_llm_fs_single,1
1761,1761,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query2.txt,alt,image,930
1762,1762,EX_SPEC_LINKING_sw_1_0_s_1_0_cc_0_query2.txt,alt,spec,1413
1763,1763,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
1764,1764,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
1765,1765,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,6
1766,1766,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.txt,alt,image,4
1767,1767,hic_matrix_sw_1_0_s_1_0_oc_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,3134
1768,1768,AREA_sw_0_7_s_1_2_cc_3_query.txt,alt,text,1
1769,1769,AREA_sw_0_7_s_1_2_cc_3_query.txt,alt,text_0_2_4,1
1770,1770,AREA_sw_0_7_s_1_2_cc_3_query.txt,alt,text_0_2_4_llm_fs_single,1
1771,1771,AREA_sw_0_7_s_1_2_cc_3_query.txt,alt,image,1
1772,1772,AREA_sw_0_7_s_1_2_cc_3_query.txt,alt,spec,1
1773,1773,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text,3
1774,1774,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,1
1775,1775,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,17
1776,1776,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.txt,alt,image,56
1777,1777,stratified-bar-alt_p_0_sw_1_2_s_1_2_oc_query.txt,alt,spec,173
1778,1778,LINE_sw_1_2_s_0_7_oc_query.txt,alt,text,8
1779,1779,LINE_sw_1_2_s_0_7_oc_query.txt,alt,text_0_2_4,5
1780,1780,LINE_sw_1_2_s_0_7_oc_query.txt,alt,text_0_2_4_llm_fs_single,2
1781,1781,LINE_sw_1_2_s_0_7_oc_query.txt,alt,image,40
1782,1782,LINE_sw_1_2_s_0_7_oc_query.txt,alt,spec,24
1783,1783,LINE_sw_0_7_s_1_2_cc_2_query.txt,alt,text,1
1784,1784,LINE_sw_0_7_s_1_2_cc_2_query.txt,alt,text_0_2_4,1
1785,1785,LINE_sw_0_7_s_1_2_cc_2_query.txt,alt,text_0_2_4_llm_fs_single,1
1786,1786,LINE_sw_0_7_s_1_2_cc_2_query.txt,alt,image,2
1787,1787,LINE_sw_0_7_s_1_2_cc_2_query.txt,alt,spec,41
1788,1788,gene_annotation_p_4_sw_1_0_s_1_0_query2.txt,alt,text,152
1789,1789,gene_annotation_p_4_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4,15
1790,1790,gene_annotation_p_4_sw_1_0_s_1_0_query2.txt,alt,text_0_2_4_llm_fs_single,60
1791,1791,gene_annotation_p_4_sw_1_0_s_1_0_query2.txt,alt,image,101
1792,1792,gene_annotation_p_4_sw_1_0_s_1_0_query2.txt,alt,spec,1356
1793,1793,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.txt,alt,text,2632
1794,1794,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4,2569
1795,1795,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,22
1796,1796,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.txt,alt,image,290
1797,1797,EX_SPEC_GREMLIN_sw_1_0_s_1_0_oc_query2.txt,alt,spec,2824
1798,1798,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.txt,alt,text,1
1799,1799,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.txt,alt,text_0_2_4,1
1800,1800,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.txt,alt,text_0_2_4_llm_fs_single,1
1801,1801,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.txt,alt,image,183
1802,1802,EX_SPEC_GIVE_sw_1_0_s_1_0_query1.txt,alt,spec,173
1803,1803,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query2.txt,alt,text,200
1804,1804,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4,198
1805,1805,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,86
1806,1806,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query2.txt,alt,image,8
1807,1807,EX_SPEC_TEMPLATE_sw_1_0_s_1_0_oc_query2.txt,alt,spec,708
1808,1808,gene_annotation_p_4_sw_1_0_s_1_0_query3.txt,alt,text,284
1809,1809,gene_annotation_p_4_sw_1_0_s_1_0_query3.txt,alt,text_0_2_4,90
1810,1810,gene_annotation_p_4_sw_1_0_s_1_0_query3.txt,alt,text_0_2_4_llm_fs_single,106
1811,1811,gene_annotation_p_4_sw_1_0_s_1_0_query3.txt,alt,image,217
1812,1812,gene_annotation_p_4_sw_1_0_s_1_0_query3.txt,alt,spec,1078
1813,1813,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.txt,alt,text,183
1814,1814,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.txt,alt,text_0_2_4,186
1815,1815,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.txt,alt,text_0_2_4_llm_fs_single,84
1816,1816,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.txt,alt,image,63
1817,1817,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_0_sw_1_2_s_1_2_oc_query2.txt,alt,spec,1429
1818,1818,multi_layer_circular_m_0_s_2_0_oc_query.txt,alt,text,1
1819,1819,multi_layer_circular_m_0_s_2_0_oc_query.txt,alt,text_0_2_4,2
1820,1820,multi_layer_circular_m_0_s_2_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1821,1821,multi_layer_circular_m_0_s_2_0_oc_query.txt,alt,image,22
1822,1822,multi_layer_circular_m_0_s_2_0_oc_query.txt,alt,spec,37
1823,1823,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.txt,alt,text,840
1824,1824,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4,673
1825,1825,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,272
1826,1826,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.txt,alt,image,134
1827,1827,EX_SPEC_PILEUP_sw_1_0_s_1_0_oc_query2.txt,alt,spec,1828
1828,1828,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt,text,1
1829,1829,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt,text_0_2_4,26
1830,1830,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,4
1831,1831,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt,image,268
1832,1832,EX_SPEC_RESPONSIVE_COMPARATIVE_MATRICES_sw_0_7_s_0_7_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt,spec,2928
1833,1833,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.txt,alt,text,37
1834,1834,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,2
1835,1835,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,36
1836,1836,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.txt,alt,image,2
1837,1837,multi_layer_circular_m_1_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,72
1838,1838,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.txt,alt,text,1
1839,1839,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,2
1840,1840,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,7
1841,1841,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.txt,alt,image,184
1842,1842,SEMANTIC_ZOOM_SEQUENCE_sw_1_2_s_1_2_oc_query.txt,alt,spec,1386
1843,1843,TRIANGLE_sw_1_0_s_1_0_oc_query.txt,alt,text,1
1844,1844,TRIANGLE_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4,1
1845,1845,TRIANGLE_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1846,1846,TRIANGLE_sw_1_0_s_1_0_oc_query.txt,alt,image,564
1847,1847,TRIANGLE_sw_1_0_s_1_0_oc_query.txt,alt,spec,73
1848,1848,BAR_sw_1_0_s_1_2_cc_0_query.txt,alt,text,1
1849,1849,BAR_sw_1_0_s_1_2_cc_0_query.txt,alt,text_0_2_4,1
1850,1850,BAR_sw_1_0_s_1_2_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
1851,1851,BAR_sw_1_0_s_1_2_cc_0_query.txt,alt,image,16
1852,1852,BAR_sw_1_0_s_1_2_cc_0_query.txt,alt,spec,516
1853,1853,rule-mark_p_0_sw_0_7_s_0_7_oc_query.txt,alt,text,1
1854,1854,rule-mark_p_0_sw_0_7_s_0_7_oc_query.txt,alt,text_0_2_4,1
1855,1855,rule-mark_p_0_sw_0_7_s_0_7_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
1856,1856,rule-mark_p_0_sw_0_7_s_0_7_oc_query.txt,alt,image,473
1857,1857,rule-mark_p_0_sw_0_7_s_0_7_oc_query.txt,alt,spec,56
1858,1858,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query2.txt,alt,text,3
1859,1859,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4,1
1860,1860,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,48
1861,1861,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query2.txt,alt,image,20
1862,1862,EX_SPEC_MARK_DISPLACEMENT_sw_1_0_s_1_0_oc_query2.txt,alt,spec,2900
1863,1863,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.txt,alt,text,2
1864,1864,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.txt,alt,text_0_2_4,4
1865,1865,EX_SPEC_MATRIX_sw_0_7_s_0_7_oc_viridis_query2.txt,alt,text_0_2_4_llm_fs_single,30
